product_id,company_id,from_site_id,shipped_qty,expected_ship_date,actual_ship_date,actual_delivery_date,db_creation_dttm,id,cust_order_id,cust_order_line_id
pqr678,ACPG,mnop1234,0.0,2024-01-11T14:49:58.303382-03:00,2024-01-11T14:49:58.303382-03:00,2024-01-11T14:49:58.303382-03:00,2024-01-11T14:49:58.303382-03:00,OO_34c0b8d2-9aa9-11ee-9e54-acde48001122,coid_34c5554a-9aa9-11ee-9e54-acde48001122,colid_34ca9c8a-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,5.0,2024-01-12T14:49:58.303382-03:00,2024-01-12T14:49:58.303382-03:00,2024-01-12T14:49:58.303382-03:00,2024-01-12T14:49:58.303382-03:00,OO_34c0b8f0-9aa9-11ee-9e54-acde48001122,coid_34c55572-9aa9-11ee-9e54-acde48001122,colid_34ca9ca8-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,1.0,2024-01-13T14:49:58.303382-03:00,2024-01-13T14:49:58.303382-03:00,2024-01-13T14:49:58.303382-03:00,2024-01-13T14:49:58.303382-03:00,OO_34c0b918-9aa9-11ee-9e54-acde48001122,coid_34c5559a-9aa9-11ee-9e54-acde48001122,colid_34ca9cd0-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,4.0,2024-01-14T14:49:58.303382-03:00,2024-01-14T14:49:58.303382-03:00,2024-01-14T14:49:58.303382-03:00,2024-01-14T14:49:58.303382-03:00,OO_34c0b940-9aa9-11ee-9e54-acde48001122,coid_34c555b8-9aa9-11ee-9e54-acde48001122,colid_34ca9cee-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,2.0,2024-01-15T14:49:58.303382-03:00,2024-01-15T14:49:58.303382-03:00,2024-01-15T14:49:58.303382-03:00,2024-01-15T14:49:58.303382-03:00,OO_34c0b968-9aa9-11ee-9e54-acde48001122,coid_34c555e0-9aa9-11ee-9e54-acde48001122,colid_34ca9d16-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,1.0,2024-01-16T14:49:58.303382-03:00,2024-01-16T14:49:58.303382-03:00,2024-01-16T14:49:58.303382-03:00,2024-01-16T14:49:58.303382-03:00,OO_34c0b990-9aa9-11ee-9e54-acde48001122,coid_34c55608-9aa9-11ee-9e54-acde48001122,colid_34ca9d3e-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,2.0,2024-01-17T14:49:58.303382-03:00,2024-01-17T14:49:58.303382-03:00,2024-01-17T14:49:58.303382-03:00,2024-01-17T14:49:58.303382-03:00,OO_34c0b9b8-9aa9-11ee-9e54-acde48001122,coid_34c55626-9aa9-11ee-9e54-acde48001122,colid_34ca9d5c-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,0.0,2024-01-18T14:49:58.303382-03:00,2024-01-18T14:49:58.303382-03:00,2024-01-18T14:49:58.303382-03:00,2024-01-18T14:49:58.303382-03:00,OO_34c0b9d6-9aa9-11ee-9e54-acde48001122,coid_34c5564e-9aa9-11ee-9e54-acde48001122,colid_34ca9d84-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,3.0,2024-01-19T14:49:58.303382-03:00,2024-01-19T14:49:58.303382-03:00,2024-01-19T14:49:58.303382-03:00,2024-01-19T14:49:58.303382-03:00,OO_34c0b9fe-9aa9-11ee-9e54-acde48001122,coid_34c55676-9aa9-11ee-9e54-acde48001122,colid_34ca9da2-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,5.0,2024-01-20T14:49:58.303382-03:00,2024-01-20T14:49:58.303382-03:00,2024-01-20T14:49:58.303382-03:00,2024-01-20T14:49:58.303382-03:00,OO_34c0ba26-9aa9-11ee-9e54-acde48001122,coid_34c55694-9aa9-11ee-9e54-acde48001122,colid_34ca9dca-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,1.0,2024-01-21T14:49:58.303382-03:00,2024-01-21T14:49:58.303382-03:00,2024-01-21T14:49:58.303382-03:00,2024-01-21T14:49:58.303382-03:00,OO_34c0ba4e-9aa9-11ee-9e54-acde48001122,coid_34c556bc-9aa9-11ee-9e54-acde48001122,colid_34ca9df2-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,1.0,2024-01-22T14:49:58.303382-03:00,2024-01-22T14:49:58.303382-03:00,2024-01-22T14:49:58.303382-03:00,2024-01-22T14:49:58.303382-03:00,OO_34c0ba6c-9aa9-11ee-9e54-acde48001122,coid_34c556e4-9aa9-11ee-9e54-acde48001122,colid_34ca9e10-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,0.0,2024-01-23T14:49:58.303382-03:00,2024-01-23T14:49:58.303382-03:00,2024-01-23T14:49:58.303382-03:00,2024-01-23T14:49:58.303382-03:00,OO_34c0ba94-9aa9-11ee-9e54-acde48001122,coid_34c55702-9aa9-11ee-9e54-acde48001122,colid_34ca9e38-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,1.0,2024-01-24T14:49:58.303382-03:00,2024-01-24T14:49:58.303382-03:00,2024-01-24T14:49:58.303382-03:00,2024-01-24T14:49:58.303382-03:00,OO_34c0babc-9aa9-11ee-9e54-acde48001122,coid_34c5572a-9aa9-11ee-9e54-acde48001122,colid_34ca9e60-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,3.0,2024-01-25T14:49:58.303382-03:00,2024-01-25T14:49:58.303382-03:00,2024-01-25T14:49:58.303382-03:00,2024-01-25T14:49:58.303382-03:00,OO_34c0bae4-9aa9-11ee-9e54-acde48001122,coid_34c55752-9aa9-11ee-9e54-acde48001122,colid_34ca9e7e-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,1.0,2024-01-26T14:49:58.303382-03:00,2024-01-26T14:49:58.303382-03:00,2024-01-26T14:49:58.303382-03:00,2024-01-26T14:49:58.303382-03:00,OO_34c0bb0c-9aa9-11ee-9e54-acde48001122,coid_34c55770-9aa9-11ee-9e54-acde48001122,colid_34ca9ea6-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,1.0,2024-01-27T14:49:58.303382-03:00,2024-01-27T14:49:58.303382-03:00,2024-01-27T14:49:58.303382-03:00,2024-01-27T14:49:58.303382-03:00,OO_34c0bb2a-9aa9-11ee-9e54-acde48001122,coid_34c55798-9aa9-11ee-9e54-acde48001122,colid_34ca9ece-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,4.0,2024-01-28T14:49:58.303382-03:00,2024-01-28T14:49:58.303382-03:00,2024-01-28T14:49:58.303382-03:00,2024-01-28T14:49:58.303382-03:00,OO_34c0bb52-9aa9-11ee-9e54-acde48001122,coid_34c557c0-9aa9-11ee-9e54-acde48001122,colid_34ca9eec-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,3.0,2024-01-29T14:49:58.303382-03:00,2024-01-29T14:49:58.303382-03:00,2024-01-29T14:49:58.303382-03:00,2024-01-29T14:49:58.303382-03:00,OO_34c0bb7a-9aa9-11ee-9e54-acde48001122,coid_34c557de-9aa9-11ee-9e54-acde48001122,colid_34ca9f14-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,4.0,2024-01-30T14:49:58.303382-03:00,2024-01-30T14:49:58.303382-03:00,2024-01-30T14:49:58.303382-03:00,2024-01-30T14:49:58.303382-03:00,OO_34c0bb98-9aa9-11ee-9e54-acde48001122,coid_34c55806-9aa9-11ee-9e54-acde48001122,colid_34ca9f32-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,2.0,2024-01-31T14:49:58.303382-03:00,2024-01-31T14:49:58.303382-03:00,2024-01-31T14:49:58.303382-03:00,2024-01-31T14:49:58.303382-03:00,OO_34c0bbc0-9aa9-11ee-9e54-acde48001122,coid_34c5582e-9aa9-11ee-9e54-acde48001122,colid_34ca9f5a-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,3.0,2024-02-01T14:49:58.303382-03:00,2024-02-01T14:49:58.303382-03:00,2024-02-01T14:49:58.303382-03:00,2024-02-01T14:49:58.303382-03:00,OO_34c0bbe8-9aa9-11ee-9e54-acde48001122,coid_34c5584c-9aa9-11ee-9e54-acde48001122,colid_34ca9f82-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,3.0,2024-02-02T14:49:58.303382-03:00,2024-02-02T14:49:58.303382-03:00,2024-02-02T14:49:58.303382-03:00,2024-02-02T14:49:58.303382-03:00,OO_34c0bc10-9aa9-11ee-9e54-acde48001122,coid_34c55874-9aa9-11ee-9e54-acde48001122,colid_34ca9fa0-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,1.0,2024-02-03T14:49:58.303382-03:00,2024-02-03T14:49:58.303382-03:00,2024-02-03T14:49:58.303382-03:00,2024-02-03T14:49:58.303382-03:00,OO_34c0bc2e-9aa9-11ee-9e54-acde48001122,coid_34c5589c-9aa9-11ee-9e54-acde48001122,colid_34ca9fc8-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,0.0,2024-02-04T14:49:58.303382-03:00,2024-02-04T14:49:58.303382-03:00,2024-02-04T14:49:58.303382-03:00,2024-02-04T14:49:58.303382-03:00,OO_34c0bc56-9aa9-11ee-9e54-acde48001122,coid_34c558ba-9aa9-11ee-9e54-acde48001122,colid_34ca9fe6-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,1.0,2024-02-05T14:49:58.303382-03:00,2024-02-05T14:49:58.303382-03:00,2024-02-05T14:49:58.303382-03:00,2024-02-05T14:49:58.303382-03:00,OO_34c0bc7e-9aa9-11ee-9e54-acde48001122,coid_34c558e2-9aa9-11ee-9e54-acde48001122,colid_34caa00e-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,3.0,2024-02-06T14:49:58.303382-03:00,2024-02-06T14:49:58.303382-03:00,2024-02-06T14:49:58.303382-03:00,2024-02-06T14:49:58.303382-03:00,OO_34c0bca6-9aa9-11ee-9e54-acde48001122,coid_34c5590a-9aa9-11ee-9e54-acde48001122,colid_34caa036-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,1.0,2024-02-07T14:49:58.303382-03:00,2024-02-07T14:49:58.303382-03:00,2024-02-07T14:49:58.303382-03:00,2024-02-07T14:49:58.303382-03:00,OO_34c0bcce-9aa9-11ee-9e54-acde48001122,coid_34c55928-9aa9-11ee-9e54-acde48001122,colid_34caa054-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,5.0,2024-02-08T14:49:58.303382-03:00,2024-02-08T14:49:58.303382-03:00,2024-02-08T14:49:58.303382-03:00,2024-02-08T14:49:58.303382-03:00,OO_34c0bcec-9aa9-11ee-9e54-acde48001122,coid_34c55950-9aa9-11ee-9e54-acde48001122,colid_34caa07c-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,3.0,2024-02-09T14:49:58.303382-03:00,2024-02-09T14:49:58.303382-03:00,2024-02-09T14:49:58.303382-03:00,2024-02-09T14:49:58.303382-03:00,OO_34c0bd14-9aa9-11ee-9e54-acde48001122,coid_34c55978-9aa9-11ee-9e54-acde48001122,colid_34caa09a-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,4.0,2024-02-10T14:49:58.303382-03:00,2024-02-10T14:49:58.303382-03:00,2024-02-10T14:49:58.303382-03:00,2024-02-10T14:49:58.303382-03:00,OO_34c0bd3c-9aa9-11ee-9e54-acde48001122,coid_34c559a0-9aa9-11ee-9e54-acde48001122,colid_34caa0c2-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,4.0,2024-02-11T14:49:58.303382-03:00,2024-02-11T14:49:58.303382-03:00,2024-02-11T14:49:58.303382-03:00,2024-02-11T14:49:58.303382-03:00,OO_34c0bd64-9aa9-11ee-9e54-acde48001122,coid_34c55acc-9aa9-11ee-9e54-acde48001122,colid_34caa0ea-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,4.0,2024-02-12T14:49:58.303382-03:00,2024-02-12T14:49:58.303382-03:00,2024-02-12T14:49:58.303382-03:00,2024-02-12T14:49:58.303382-03:00,OO_34c0bd82-9aa9-11ee-9e54-acde48001122,coid_34c55af4-9aa9-11ee-9e54-acde48001122,colid_34caa108-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,4.0,2024-02-13T14:49:58.303382-03:00,2024-02-13T14:49:58.303382-03:00,2024-02-13T14:49:58.303382-03:00,2024-02-13T14:49:58.303382-03:00,OO_34c0bdaa-9aa9-11ee-9e54-acde48001122,coid_34c55b12-9aa9-11ee-9e54-acde48001122,colid_34caa130-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,4.0,2024-02-14T14:49:58.303382-03:00,2024-02-14T14:49:58.303382-03:00,2024-02-14T14:49:58.303382-03:00,2024-02-14T14:49:58.303382-03:00,OO_34c0bdd2-9aa9-11ee-9e54-acde48001122,coid_34c55b3a-9aa9-11ee-9e54-acde48001122,colid_34caa16c-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,7.0,2024-02-15T14:49:58.303382-03:00,2024-02-15T14:49:58.303382-03:00,2024-02-15T14:49:58.303382-03:00,2024-02-15T14:49:58.303382-03:00,OO_34c0bdf0-9aa9-11ee-9e54-acde48001122,coid_34c55b62-9aa9-11ee-9e54-acde48001122,colid_34caa194-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,2.0,2024-02-16T14:49:58.303382-03:00,2024-02-16T14:49:58.303382-03:00,2024-02-16T14:49:58.303382-03:00,2024-02-16T14:49:58.303382-03:00,OO_34c0be18-9aa9-11ee-9e54-acde48001122,coid_34c55b80-9aa9-11ee-9e54-acde48001122,colid_34caa1b2-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,5.0,2024-02-17T14:49:58.303382-03:00,2024-02-17T14:49:58.303382-03:00,2024-02-17T14:49:58.303382-03:00,2024-02-17T14:49:58.303382-03:00,OO_34c0be40-9aa9-11ee-9e54-acde48001122,coid_34c55ba8-9aa9-11ee-9e54-acde48001122,colid_34caa1da-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,4.0,2024-02-18T14:49:58.303382-03:00,2024-02-18T14:49:58.303382-03:00,2024-02-18T14:49:58.303382-03:00,2024-02-18T14:49:58.303382-03:00,OO_34c0be68-9aa9-11ee-9e54-acde48001122,coid_34c55bd0-9aa9-11ee-9e54-acde48001122,colid_34caa202-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,4.0,2024-02-19T14:49:58.303382-03:00,2024-02-19T14:49:58.303382-03:00,2024-02-19T14:49:58.303382-03:00,2024-02-19T14:49:58.303382-03:00,OO_34c0be90-9aa9-11ee-9e54-acde48001122,coid_34c55bee-9aa9-11ee-9e54-acde48001122,colid_34caa22a-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,1.0,2024-02-20T14:49:58.303382-03:00,2024-02-20T14:49:58.303382-03:00,2024-02-20T14:49:58.303382-03:00,2024-02-20T14:49:58.303382-03:00,OO_34c0beae-9aa9-11ee-9e54-acde48001122,coid_34c55c16-9aa9-11ee-9e54-acde48001122,colid_34caa248-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,0.0,2024-02-21T14:49:58.303382-03:00,2024-02-21T14:49:58.303382-03:00,2024-02-21T14:49:58.303382-03:00,2024-02-21T14:49:58.303382-03:00,OO_34c0bed6-9aa9-11ee-9e54-acde48001122,coid_34c55c3e-9aa9-11ee-9e54-acde48001122,colid_34caa270-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,1.0,2024-02-22T14:49:58.303382-03:00,2024-02-22T14:49:58.303382-03:00,2024-02-22T14:49:58.303382-03:00,2024-02-22T14:49:58.303382-03:00,OO_34c0befe-9aa9-11ee-9e54-acde48001122,coid_34c55c5c-9aa9-11ee-9e54-acde48001122,colid_34caa298-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,2.0,2024-02-23T14:49:58.303382-03:00,2024-02-23T14:49:58.303382-03:00,2024-02-23T14:49:58.303382-03:00,2024-02-23T14:49:58.303382-03:00,OO_34c0bf1c-9aa9-11ee-9e54-acde48001122,coid_34c55c84-9aa9-11ee-9e54-acde48001122,colid_34caa2b6-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,3.0,2024-02-24T14:49:58.303382-03:00,2024-02-24T14:49:58.303382-03:00,2024-02-24T14:49:58.303382-03:00,2024-02-24T14:49:58.303382-03:00,OO_34c0bf44-9aa9-11ee-9e54-acde48001122,coid_34c55cac-9aa9-11ee-9e54-acde48001122,colid_34caa2de-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,ijkl5678,0.0,2023-10-03T14:49:58.303382-03:00,2023-10-03T14:49:58.303382-03:00,2023-10-03T14:49:58.303382-03:00,2023-10-03T14:49:58.303382-03:00,OO_34c0bf6c-9aa9-11ee-9e54-acde48001122,coid_34c55cca-9aa9-11ee-9e54-acde48001122,colid_34caa306-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,ijkl5678,4.0,2023-10-04T14:49:58.303382-03:00,2023-10-04T14:49:58.303382-03:00,2023-10-04T14:49:58.303382-03:00,2023-10-04T14:49:58.303382-03:00,OO_34c0bf94-9aa9-11ee-9e54-acde48001122,coid_34c55cf2-9aa9-11ee-9e54-acde48001122,colid_34caa32e-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,ijkl5678,2.0,2023-10-05T14:49:58.303382-03:00,2023-10-05T14:49:58.303382-03:00,2023-10-05T14:49:58.303382-03:00,2023-10-05T14:49:58.303382-03:00,OO_34c0bfbc-9aa9-11ee-9e54-acde48001122,coid_34c55d1a-9aa9-11ee-9e54-acde48001122,colid_34caa34c-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,ijkl5678,4.0,2023-10-06T14:49:58.303382-03:00,2023-10-06T14:49:58.303382-03:00,2023-10-06T14:49:58.303382-03:00,2023-10-06T14:49:58.303382-03:00,OO_34c0bfda-9aa9-11ee-9e54-acde48001122,coid_34c55d38-9aa9-11ee-9e54-acde48001122,colid_34caa374-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,ijkl5678,3.0,2023-10-07T14:49:58.303382-03:00,2023-10-07T14:49:58.303382-03:00,2023-10-07T14:49:58.303382-03:00,2023-10-07T14:49:58.303382-03:00,OO_34c0c002-9aa9-11ee-9e54-acde48001122,coid_34c55d60-9aa9-11ee-9e54-acde48001122,colid_34caa392-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,ijkl5678,4.0,2023-10-08T14:49:58.303382-03:00,2023-10-08T14:49:58.303382-03:00,2023-10-08T14:49:58.303382-03:00,2023-10-08T14:49:58.303382-03:00,OO_34c0c02a-9aa9-11ee-9e54-acde48001122,coid_34c55d88-9aa9-11ee-9e54-acde48001122,colid_34caa3ba-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,ijkl5678,6.0,2023-10-09T14:49:58.303382-03:00,2023-10-09T14:49:58.303382-03:00,2023-10-09T14:49:58.303382-03:00,2023-10-09T14:49:58.303382-03:00,OO_34c0c048-9aa9-11ee-9e54-acde48001122,coid_34c55da6-9aa9-11ee-9e54-acde48001122,colid_34caa3e2-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,ijkl5678,3.0,2023-10-10T14:49:58.303382-03:00,2023-10-10T14:49:58.303382-03:00,2023-10-10T14:49:58.303382-03:00,2023-10-10T14:49:58.303382-03:00,OO_34c0c070-9aa9-11ee-9e54-acde48001122,coid_34c55ea0-9aa9-11ee-9e54-acde48001122,colid_34caa40a-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,ijkl5678,2.0,2023-10-11T14:49:58.303382-03:00,2023-10-11T14:49:58.303382-03:00,2023-10-11T14:49:58.303382-03:00,2023-10-11T14:49:58.303382-03:00,OO_34c0c08e-9aa9-11ee-9e54-acde48001122,coid_34c55ec8-9aa9-11ee-9e54-acde48001122,colid_34caa428-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,ijkl5678,2.0,2023-10-12T14:49:58.303382-03:00,2023-10-12T14:49:58.303382-03:00,2023-10-12T14:49:58.303382-03:00,2023-10-12T14:49:58.303382-03:00,OO_34c0c0b6-9aa9-11ee-9e54-acde48001122,coid_34c55ef0-9aa9-11ee-9e54-acde48001122,colid_34caa450-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,ijkl5678,3.0,2023-10-13T14:49:58.303382-03:00,2023-10-13T14:49:58.303382-03:00,2023-10-13T14:49:58.303382-03:00,2023-10-13T14:49:58.303382-03:00,OO_34c0c0de-9aa9-11ee-9e54-acde48001122,coid_34c55f18-9aa9-11ee-9e54-acde48001122,colid_34caa478-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,ijkl5678,5.0,2023-10-14T14:49:58.303382-03:00,2023-10-14T14:49:58.303382-03:00,2023-10-14T14:49:58.303382-03:00,2023-10-14T14:49:58.303382-03:00,OO_34c0c106-9aa9-11ee-9e54-acde48001122,coid_34c55f36-9aa9-11ee-9e54-acde48001122,colid_34caa496-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,ijkl5678,3.0,2023-10-15T14:49:58.303382-03:00,2023-10-15T14:49:58.303382-03:00,2023-10-15T14:49:58.303382-03:00,2023-10-15T14:49:58.303382-03:00,OO_34c0c124-9aa9-11ee-9e54-acde48001122,coid_34c55f5e-9aa9-11ee-9e54-acde48001122,colid_34caa4be-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,ijkl5678,5.0,2023-10-16T14:49:58.303382-03:00,2023-10-16T14:49:58.303382-03:00,2023-10-16T14:49:58.303382-03:00,2023-10-16T14:49:58.303382-03:00,OO_34c0c14c-9aa9-11ee-9e54-acde48001122,coid_34c55f86-9aa9-11ee-9e54-acde48001122,colid_34caa4e6-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,ijkl5678,1.0,2023-10-17T14:49:58.303382-03:00,2023-10-17T14:49:58.303382-03:00,2023-10-17T14:49:58.303382-03:00,2023-10-17T14:49:58.303382-03:00,OO_34c0c174-9aa9-11ee-9e54-acde48001122,coid_34c55fae-9aa9-11ee-9e54-acde48001122,colid_34caa504-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,ijkl5678,0.0,2023-10-18T14:49:58.303382-03:00,2023-10-18T14:49:58.303382-03:00,2023-10-18T14:49:58.303382-03:00,2023-10-18T14:49:58.303382-03:00,OO_34c0c192-9aa9-11ee-9e54-acde48001122,coid_34c55fd6-9aa9-11ee-9e54-acde48001122,colid_34caa52c-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,ijkl5678,1.0,2023-10-19T14:49:58.303382-03:00,2023-10-19T14:49:58.303382-03:00,2023-10-19T14:49:58.303382-03:00,2023-10-19T14:49:58.303382-03:00,OO_34c0c1ba-9aa9-11ee-9e54-acde48001122,coid_34c55ffe-9aa9-11ee-9e54-acde48001122,colid_34caa554-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,ijkl5678,1.0,2023-10-20T14:49:58.303382-03:00,2023-10-20T14:49:58.303382-03:00,2023-10-20T14:49:58.303382-03:00,2023-10-20T14:49:58.303382-03:00,OO_34c0c1e2-9aa9-11ee-9e54-acde48001122,coid_34c56026-9aa9-11ee-9e54-acde48001122,colid_34caa57c-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,ijkl5678,2.0,2023-10-21T14:49:58.303382-03:00,2023-10-21T14:49:58.303382-03:00,2023-10-21T14:49:58.303382-03:00,2023-10-21T14:49:58.303382-03:00,OO_34c0c20a-9aa9-11ee-9e54-acde48001122,coid_34c56044-9aa9-11ee-9e54-acde48001122,colid_34caa59a-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,ijkl5678,2.0,2023-10-22T14:49:58.303382-03:00,2023-10-22T14:49:58.303382-03:00,2023-10-22T14:49:58.303382-03:00,2023-10-22T14:49:58.303382-03:00,OO_34c0c232-9aa9-11ee-9e54-acde48001122,coid_34c5606c-9aa9-11ee-9e54-acde48001122,colid_34caa5c2-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,ijkl5678,4.0,2023-10-23T14:49:58.303382-03:00,2023-10-23T14:49:58.303382-03:00,2023-10-23T14:49:58.303382-03:00,2023-10-23T14:49:58.303382-03:00,OO_34c0c25a-9aa9-11ee-9e54-acde48001122,coid_34c56094-9aa9-11ee-9e54-acde48001122,colid_34caa5ea-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,ijkl5678,11.0,2023-10-24T14:49:58.303382-03:00,2023-10-24T14:49:58.303382-03:00,2023-10-24T14:49:58.303382-03:00,2023-10-24T14:49:58.303382-03:00,OO_34c0c278-9aa9-11ee-9e54-acde48001122,coid_34c560bc-9aa9-11ee-9e54-acde48001122,colid_34caa608-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,ijkl5678,2.0,2023-10-25T14:49:58.303382-03:00,2023-10-25T14:49:58.303382-03:00,2023-10-25T14:49:58.303382-03:00,2023-10-25T14:49:58.303382-03:00,OO_34c0c2a0-9aa9-11ee-9e54-acde48001122,coid_34c560e4-9aa9-11ee-9e54-acde48001122,colid_34caa630-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,ijkl5678,2.0,2023-10-26T14:49:58.303382-03:00,2023-10-26T14:49:58.303382-03:00,2023-10-26T14:49:58.303382-03:00,2023-10-26T14:49:58.303382-03:00,OO_34c0c2c8-9aa9-11ee-9e54-acde48001122,coid_34c56102-9aa9-11ee-9e54-acde48001122,colid_34caa658-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,ijkl5678,7.0,2023-10-27T14:49:58.303382-03:00,2023-10-27T14:49:58.303382-03:00,2023-10-27T14:49:58.303382-03:00,2023-10-27T14:49:58.303382-03:00,OO_34c0c2f0-9aa9-11ee-9e54-acde48001122,coid_34c5612a-9aa9-11ee-9e54-acde48001122,colid_34caa676-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,ijkl5678,1.0,2023-10-28T14:49:58.303382-03:00,2023-10-28T14:49:58.303382-03:00,2023-10-28T14:49:58.303382-03:00,2023-10-28T14:49:58.303382-03:00,OO_34c0c30e-9aa9-11ee-9e54-acde48001122,coid_34c56152-9aa9-11ee-9e54-acde48001122,colid_34caa69e-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,ijkl5678,0.0,2023-10-29T14:49:58.303382-03:00,2023-10-29T14:49:58.303382-03:00,2023-10-29T14:49:58.303382-03:00,2023-10-29T14:49:58.303382-03:00,OO_34c0c336-9aa9-11ee-9e54-acde48001122,coid_34c5617a-9aa9-11ee-9e54-acde48001122,colid_34caa6c6-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,ijkl5678,1.0,2023-10-30T14:49:58.303382-03:00,2023-10-30T14:49:58.303382-03:00,2023-10-30T14:49:58.303382-03:00,2023-10-30T14:49:58.303382-03:00,OO_34c0c35e-9aa9-11ee-9e54-acde48001122,coid_34c561a2-9aa9-11ee-9e54-acde48001122,colid_34caa6ee-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,ijkl5678,2.0,2023-10-31T14:49:58.303382-03:00,2023-10-31T14:49:58.303382-03:00,2023-10-31T14:49:58.303382-03:00,2023-10-31T14:49:58.303382-03:00,OO_34c0c37c-9aa9-11ee-9e54-acde48001122,coid_34c561de-9aa9-11ee-9e54-acde48001122,colid_34caa70c-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,ijkl5678,4.0,2023-11-01T14:49:58.303382-03:00,2023-11-01T14:49:58.303382-03:00,2023-11-01T14:49:58.303382-03:00,2023-11-01T14:49:58.303382-03:00,OO_34c0c3a4-9aa9-11ee-9e54-acde48001122,coid_34c56206-9aa9-11ee-9e54-acde48001122,colid_34caa734-9aa9-11ee-9e54-acde48001122
