product_id,company_id,ship_from_site_id,customer_tpartner_id,final_quantity_requested,requested_delivery_date,order_date,actual_delivery_date,promised_delivery_date,status,id,cust_order_id
mno345,ACPG,stu15975,Mark LLC,4.0,2024-02-17T14:49:58.303382-03:00,2024-02-17T14:49:58.303382-03:00,2024-02-17T14:49:58.303382-03:00,2024-02-17T14:49:58.303382-03:00,OPEN,OO_34c0a914-9aa9-11ee-9e54-acde48001122,coid_34c5458c-9aa9-11ee-9e54-acde48001122
mno345,ACPG,stu15975,Mark LLC,4.0,2024-02-18T14:49:58.303382-03:00,2024-02-18T14:49:58.303382-03:00,2024-02-18T14:49:58.303382-03:00,2024-02-18T14:49:58.303382-03:00,OPEN,OO_34c0a932-9aa9-11ee-9e54-acde48001122,coid_34c545b4-9aa9-11ee-9e54-acde48001122
mno345,ACPG,stu15975,Mark LLC,5.0,2024-02-19T14:49:58.303382-03:00,2024-02-19T14:49:58.303382-03:00,2024-02-19T14:49:58.303382-03:00,2024-02-19T14:49:58.303382-03:00,OPEN,OO_34c0a95a-9aa9-11ee-9e54-acde48001122,coid_34c545dc-9aa9-11ee-9e54-acde48001122
mno345,ACPG,stu15975,Mark LLC,3.0,2024-02-20T14:49:58.303382-03:00,2024-02-20T14:49:58.303382-03:00,2024-02-20T14:49:58.303382-03:00,2024-02-20T14:49:58.303382-03:00,OPEN,OO_34c0a978-9aa9-11ee-9e54-acde48001122,coid_34c545fa-9aa9-11ee-9e54-acde48001122
mno345,ACPG,stu15975,Mark LLC,0.0,2024-02-21T14:49:58.303382-03:00,2024-02-21T14:49:58.303382-03:00,2024-02-21T14:49:58.303382-03:00,2024-02-21T14:49:58.303382-03:00,OPEN,OO_34c0a9a0-9aa9-11ee-9e54-acde48001122,coid_34c54622-9aa9-11ee-9e54-acde48001122
mno345,ACPG,stu15975,Mark LLC,3.0,2024-02-22T14:49:58.303382-03:00,2024-02-22T14:49:58.303382-03:00,2024-02-22T14:49:58.303382-03:00,2024-02-22T14:49:58.303382-03:00,OPEN,OO_34c0a9c8-9aa9-11ee-9e54-acde48001122,coid_34c5464a-9aa9-11ee-9e54-acde48001122
mno345,ACPG,stu15975,Mark LLC,3.0,2024-02-23T14:49:58.303382-03:00,2024-02-23T14:49:58.303382-03:00,2024-02-23T14:49:58.303382-03:00,2024-02-23T14:49:58.303382-03:00,OPEN,OO_34c0a9f0-9aa9-11ee-9e54-acde48001122,coid_34c54668-9aa9-11ee-9e54-acde48001122
mno345,ACPG,stu15975,Mark LLC,2.0,2024-02-24T14:49:58.303382-03:00,2024-02-24T14:49:58.303382-03:00,2024-02-24T14:49:58.303382-03:00,2024-02-24T14:49:58.303382-03:00,OPEN,OO_34c0aa18-9aa9-11ee-9e54-acde48001122,coid_34c54690-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,0.0,2023-10-03T14:49:58.303382-03:00,2023-10-03T14:49:58.303382-03:00,2023-10-03T14:49:58.303382-03:00,2023-10-03T14:49:58.303382-03:00,OPEN,OO_34c0aa36-9aa9-11ee-9e54-acde48001122,coid_34c546ae-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,4.0,2023-10-04T14:49:58.303382-03:00,2023-10-04T14:49:58.303382-03:00,2023-10-04T14:49:58.303382-03:00,2023-10-04T14:49:58.303382-03:00,OPEN,OO_34c0aa5e-9aa9-11ee-9e54-acde48001122,coid_34c546d6-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,1.0,2023-10-05T14:49:58.303382-03:00,2023-10-05T14:49:58.303382-03:00,2023-10-05T14:49:58.303382-03:00,2023-10-05T14:49:58.303382-03:00,OPEN,OO_34c0aa86-9aa9-11ee-9e54-acde48001122,coid_34c546fe-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,7.0,2023-10-06T14:49:58.303382-03:00,2023-10-06T14:49:58.303382-03:00,2023-10-06T14:49:58.303382-03:00,2023-10-06T14:49:58.303382-03:00,OPEN,OO_34c0aaa4-9aa9-11ee-9e54-acde48001122,coid_34c5471c-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,3.0,2023-10-07T14:49:58.303382-03:00,2023-10-07T14:49:58.303382-03:00,2023-10-07T14:49:58.303382-03:00,2023-10-07T14:49:58.303382-03:00,OPEN,OO_34c0aacc-9aa9-11ee-9e54-acde48001122,coid_34c54744-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,3.0,2023-10-08T14:49:58.303382-03:00,2023-10-08T14:49:58.303382-03:00,2023-10-08T14:49:58.303382-03:00,2023-10-08T14:49:58.303382-03:00,OPEN,OO_34c0aaea-9aa9-11ee-9e54-acde48001122,coid_34c54780-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,6.0,2023-10-09T14:49:58.303382-03:00,2023-10-09T14:49:58.303382-03:00,2023-10-09T14:49:58.303382-03:00,2023-10-09T14:49:58.303382-03:00,OPEN,OO_34c0ab12-9aa9-11ee-9e54-acde48001122,coid_34c547a8-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,2.0,2023-10-10T14:49:58.303382-03:00,2023-10-10T14:49:58.303382-03:00,2023-10-10T14:49:58.303382-03:00,2023-10-10T14:49:58.303382-03:00,OPEN,OO_34c0ab30-9aa9-11ee-9e54-acde48001122,coid_34c547d0-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,5.0,2023-10-11T14:49:58.303382-03:00,2023-10-11T14:49:58.303382-03:00,2023-10-11T14:49:58.303382-03:00,2023-10-11T14:49:58.303382-03:00,OPEN,OO_34c0ab58-9aa9-11ee-9e54-acde48001122,coid_34c547ee-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,9.0,2023-10-12T14:49:58.303382-03:00,2023-10-12T14:49:58.303382-03:00,2023-10-12T14:49:58.303382-03:00,2023-10-12T14:49:58.303382-03:00,OPEN,OO_34c0ab80-9aa9-11ee-9e54-acde48001122,coid_34c54816-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,5.0,2023-10-13T14:49:58.303382-03:00,2023-10-13T14:49:58.303382-03:00,2023-10-13T14:49:58.303382-03:00,2023-10-13T14:49:58.303382-03:00,OPEN,OO_34c0aba8-9aa9-11ee-9e54-acde48001122,coid_34c5483e-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,3.0,2023-10-14T14:49:58.303382-03:00,2023-10-14T14:49:58.303382-03:00,2023-10-14T14:49:58.303382-03:00,2023-10-14T14:49:58.303382-03:00,OPEN,OO_34c0abd0-9aa9-11ee-9e54-acde48001122,coid_34c5485c-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,3.0,2023-10-15T14:49:58.303382-03:00,2023-10-15T14:49:58.303382-03:00,2023-10-15T14:49:58.303382-03:00,2023-10-15T14:49:58.303382-03:00,OPEN,OO_34c0abee-9aa9-11ee-9e54-acde48001122,coid_34c54884-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,1.0,2023-10-16T14:49:58.303382-03:00,2023-10-16T14:49:58.303382-03:00,2023-10-16T14:49:58.303382-03:00,2023-10-16T14:49:58.303382-03:00,OPEN,OO_34c0ac16-9aa9-11ee-9e54-acde48001122,coid_34c548ac-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,0.0,2023-10-17T14:49:58.303382-03:00,2023-10-17T14:49:58.303382-03:00,2023-10-17T14:49:58.303382-03:00,2023-10-17T14:49:58.303382-03:00,OPEN,OO_34c0ac3e-9aa9-11ee-9e54-acde48001122,coid_34c548ca-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,2.0,2023-10-18T14:49:58.303382-03:00,2023-10-18T14:49:58.303382-03:00,2023-10-18T14:49:58.303382-03:00,2023-10-18T14:49:58.303382-03:00,OPEN,OO_34c0ac66-9aa9-11ee-9e54-acde48001122,coid_34c548f2-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,4.0,2023-10-19T14:49:58.303382-03:00,2023-10-19T14:49:58.303382-03:00,2023-10-19T14:49:58.303382-03:00,2023-10-19T14:49:58.303382-03:00,OPEN,OO_34c0ac84-9aa9-11ee-9e54-acde48001122,coid_34c5491a-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,4.0,2023-10-20T14:49:58.303382-03:00,2023-10-20T14:49:58.303382-03:00,2023-10-20T14:49:58.303382-03:00,2023-10-20T14:49:58.303382-03:00,OPEN,OO_34c0acac-9aa9-11ee-9e54-acde48001122,coid_34c54938-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,3.0,2023-10-21T14:49:58.303382-03:00,2023-10-21T14:49:58.303382-03:00,2023-10-21T14:49:58.303382-03:00,2023-10-21T14:49:58.303382-03:00,OPEN,OO_34c0acd4-9aa9-11ee-9e54-acde48001122,coid_34c54960-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,1.0,2023-10-22T14:49:58.303382-03:00,2023-10-22T14:49:58.303382-03:00,2023-10-22T14:49:58.303382-03:00,2023-10-22T14:49:58.303382-03:00,OPEN,OO_34c0acf2-9aa9-11ee-9e54-acde48001122,coid_34c54988-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,3.0,2023-10-23T14:49:58.303382-03:00,2023-10-23T14:49:58.303382-03:00,2023-10-23T14:49:58.303382-03:00,2023-10-23T14:49:58.303382-03:00,OPEN,OO_34c0ad24-9aa9-11ee-9e54-acde48001122,coid_34c549a6-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,4.0,2023-10-24T14:49:58.303382-03:00,2023-10-24T14:49:58.303382-03:00,2023-10-24T14:49:58.303382-03:00,2023-10-24T14:49:58.303382-03:00,OPEN,OO_34c0ad42-9aa9-11ee-9e54-acde48001122,coid_34c549ce-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,3.0,2023-10-25T14:49:58.303382-03:00,2023-10-25T14:49:58.303382-03:00,2023-10-25T14:49:58.303382-03:00,2023-10-25T14:49:58.303382-03:00,OPEN,OO_34c0ad6a-9aa9-11ee-9e54-acde48001122,coid_34c549f6-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,2.0,2023-10-26T14:49:58.303382-03:00,2023-10-26T14:49:58.303382-03:00,2023-10-26T14:49:58.303382-03:00,2023-10-26T14:49:58.303382-03:00,OPEN,OO_34c0ad92-9aa9-11ee-9e54-acde48001122,coid_34c54a14-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,3.0,2023-10-27T14:49:58.303382-03:00,2023-10-27T14:49:58.303382-03:00,2023-10-27T14:49:58.303382-03:00,2023-10-27T14:49:58.303382-03:00,OPEN,OO_34c0adba-9aa9-11ee-9e54-acde48001122,coid_34c54a3c-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,6.0,2023-10-28T14:49:58.303382-03:00,2023-10-28T14:49:58.303382-03:00,2023-10-28T14:49:58.303382-03:00,2023-10-28T14:49:58.303382-03:00,OPEN,OO_34c0add8-9aa9-11ee-9e54-acde48001122,coid_34c54a64-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,1.0,2023-10-29T14:49:58.303382-03:00,2023-10-29T14:49:58.303382-03:00,2023-10-29T14:49:58.303382-03:00,2023-10-29T14:49:58.303382-03:00,OPEN,OO_34c0ae00-9aa9-11ee-9e54-acde48001122,coid_34c54a82-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,1.0,2023-10-30T14:49:58.303382-03:00,2023-10-30T14:49:58.303382-03:00,2023-10-30T14:49:58.303382-03:00,2023-10-30T14:49:58.303382-03:00,OPEN,OO_34c0ae28-9aa9-11ee-9e54-acde48001122,coid_34c54aaa-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,5.0,2023-10-31T14:49:58.303382-03:00,2023-10-31T14:49:58.303382-03:00,2023-10-31T14:49:58.303382-03:00,2023-10-31T14:49:58.303382-03:00,OPEN,OO_34c0ae46-9aa9-11ee-9e54-acde48001122,coid_34c54ad2-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,4.0,2023-11-01T14:49:58.303382-03:00,2023-11-01T14:49:58.303382-03:00,2023-11-01T14:49:58.303382-03:00,2023-11-01T14:49:58.303382-03:00,OPEN,OO_34c0ae6e-9aa9-11ee-9e54-acde48001122,coid_34c54af0-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,1.0,2023-11-02T14:49:58.303382-03:00,2023-11-02T14:49:58.303382-03:00,2023-11-02T14:49:58.303382-03:00,2023-11-02T14:49:58.303382-03:00,OPEN,OO_34c0ae96-9aa9-11ee-9e54-acde48001122,coid_34c54b18-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,1.0,2023-11-03T14:49:58.303382-03:00,2023-11-03T14:49:58.303382-03:00,2023-11-03T14:49:58.303382-03:00,2023-11-03T14:49:58.303382-03:00,OPEN,OO_34c0aebe-9aa9-11ee-9e54-acde48001122,coid_34c54b40-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,3.0,2023-11-04T14:49:58.303382-03:00,2023-11-04T14:49:58.303382-03:00,2023-11-04T14:49:58.303382-03:00,2023-11-04T14:49:58.303382-03:00,OPEN,OO_34c0aee6-9aa9-11ee-9e54-acde48001122,coid_34c54b5e-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,4.0,2023-11-05T14:49:58.303382-03:00,2023-11-05T14:49:58.303382-03:00,2023-11-05T14:49:58.303382-03:00,2023-11-05T14:49:58.303382-03:00,OPEN,OO_34c0af04-9aa9-11ee-9e54-acde48001122,coid_34c54b86-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,1.0,2023-11-06T14:49:58.303382-03:00,2023-11-06T14:49:58.303382-03:00,2023-11-06T14:49:58.303382-03:00,2023-11-06T14:49:58.303382-03:00,OPEN,OO_34c0af2c-9aa9-11ee-9e54-acde48001122,coid_34c54bae-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,0.0,2023-11-07T14:49:58.303382-03:00,2023-11-07T14:49:58.303382-03:00,2023-11-07T14:49:58.303382-03:00,2023-11-07T14:49:58.303382-03:00,OPEN,OO_34c0af4a-9aa9-11ee-9e54-acde48001122,coid_34c54bcc-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,1.0,2023-11-08T14:49:58.303382-03:00,2023-11-08T14:49:58.303382-03:00,2023-11-08T14:49:58.303382-03:00,2023-11-08T14:49:58.303382-03:00,OPEN,OO_34c0af72-9aa9-11ee-9e54-acde48001122,coid_34c54bf4-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,1.0,2023-11-09T14:49:58.303382-03:00,2023-11-09T14:49:58.303382-03:00,2023-11-09T14:49:58.303382-03:00,2023-11-09T14:49:58.303382-03:00,OPEN,OO_34c0af9a-9aa9-11ee-9e54-acde48001122,coid_34c54c12-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,5.0,2023-11-10T14:49:58.303382-03:00,2023-11-10T14:49:58.303382-03:00,2023-11-10T14:49:58.303382-03:00,2023-11-10T14:49:58.303382-03:00,OPEN,OO_34c0afb8-9aa9-11ee-9e54-acde48001122,coid_34c54c3a-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,2.0,2023-11-11T14:49:58.303382-03:00,2023-11-11T14:49:58.303382-03:00,2023-11-11T14:49:58.303382-03:00,2023-11-11T14:49:58.303382-03:00,OPEN,OO_34c0afe0-9aa9-11ee-9e54-acde48001122,coid_34c54c62-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,1.0,2023-11-12T14:49:58.303382-03:00,2023-11-12T14:49:58.303382-03:00,2023-11-12T14:49:58.303382-03:00,2023-11-12T14:49:58.303382-03:00,OPEN,OO_34c0b008-9aa9-11ee-9e54-acde48001122,coid_34c54c80-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,0.0,2023-11-13T14:49:58.303382-03:00,2023-11-13T14:49:58.303382-03:00,2023-11-13T14:49:58.303382-03:00,2023-11-13T14:49:58.303382-03:00,OPEN,OO_34c0b026-9aa9-11ee-9e54-acde48001122,coid_34c54ca8-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,1.0,2023-11-14T14:49:58.303382-03:00,2023-11-14T14:49:58.303382-03:00,2023-11-14T14:49:58.303382-03:00,2023-11-14T14:49:58.303382-03:00,OPEN,OO_34c0b04e-9aa9-11ee-9e54-acde48001122,coid_34c54cd0-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,2.0,2023-11-15T14:49:58.303382-03:00,2023-11-15T14:49:58.303382-03:00,2023-11-15T14:49:58.303382-03:00,2023-11-15T14:49:58.303382-03:00,OPEN,OO_34c0b076-9aa9-11ee-9e54-acde48001122,coid_34c54cee-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,0.0,2023-11-16T14:49:58.303382-03:00,2023-11-16T14:49:58.303382-03:00,2023-11-16T14:49:58.303382-03:00,2023-11-16T14:49:58.303382-03:00,OPEN,OO_34c0b094-9aa9-11ee-9e54-acde48001122,coid_34c54d16-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,7.0,2023-11-17T14:49:58.303382-03:00,2023-11-17T14:49:58.303382-03:00,2023-11-17T14:49:58.303382-03:00,2023-11-17T14:49:58.303382-03:00,OPEN,OO_34c0b0bc-9aa9-11ee-9e54-acde48001122,coid_34c54d3e-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,2.0,2023-11-18T14:49:58.303382-03:00,2023-11-18T14:49:58.303382-03:00,2023-11-18T14:49:58.303382-03:00,2023-11-18T14:49:58.303382-03:00,OPEN,OO_34c0b0e4-9aa9-11ee-9e54-acde48001122,coid_34c54d5c-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,0.0,2023-11-19T14:49:58.303382-03:00,2023-11-19T14:49:58.303382-03:00,2023-11-19T14:49:58.303382-03:00,2023-11-19T14:49:58.303382-03:00,OPEN,OO_34c0b10c-9aa9-11ee-9e54-acde48001122,coid_34c54d98-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,3.0,2023-11-20T14:49:58.303382-03:00,2023-11-20T14:49:58.303382-03:00,2023-11-20T14:49:58.303382-03:00,2023-11-20T14:49:58.303382-03:00,OPEN,OO_34c0b134-9aa9-11ee-9e54-acde48001122,coid_34c54db6-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,2.0,2023-11-21T14:49:58.303382-03:00,2023-11-21T14:49:58.303382-03:00,2023-11-21T14:49:58.303382-03:00,2023-11-21T14:49:58.303382-03:00,OPEN,OO_34c0b152-9aa9-11ee-9e54-acde48001122,coid_34c54dde-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,1.0,2023-11-22T14:49:58.303382-03:00,2023-11-22T14:49:58.303382-03:00,2023-11-22T14:49:58.303382-03:00,2023-11-22T14:49:58.303382-03:00,OPEN,OO_34c0b17a-9aa9-11ee-9e54-acde48001122,coid_34c54e06-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,3.0,2023-11-23T14:49:58.303382-03:00,2023-11-23T14:49:58.303382-03:00,2023-11-23T14:49:58.303382-03:00,2023-11-23T14:49:58.303382-03:00,OPEN,OO_34c0b1a2-9aa9-11ee-9e54-acde48001122,coid_34c54e24-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,5.0,2023-11-24T14:49:58.303382-03:00,2023-11-24T14:49:58.303382-03:00,2023-11-24T14:49:58.303382-03:00,2023-11-24T14:49:58.303382-03:00,OPEN,OO_34c0b1ca-9aa9-11ee-9e54-acde48001122,coid_34c54e4c-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,7.0,2023-11-25T14:49:58.303382-03:00,2023-11-25T14:49:58.303382-03:00,2023-11-25T14:49:58.303382-03:00,2023-11-25T14:49:58.303382-03:00,OPEN,OO_34c0b1f2-9aa9-11ee-9e54-acde48001122,coid_34c54e74-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,8.0,2023-11-26T14:49:58.303382-03:00,2023-11-26T14:49:58.303382-03:00,2023-11-26T14:49:58.303382-03:00,2023-11-26T14:49:58.303382-03:00,OPEN,OO_34c0b210-9aa9-11ee-9e54-acde48001122,coid_34c54e92-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,6.0,2023-11-27T14:49:58.303382-03:00,2023-11-27T14:49:58.303382-03:00,2023-11-27T14:49:58.303382-03:00,2023-11-27T14:49:58.303382-03:00,OPEN,OO_34c0b238-9aa9-11ee-9e54-acde48001122,coid_34c54eba-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,2.0,2023-11-28T14:49:58.303382-03:00,2023-11-28T14:49:58.303382-03:00,2023-11-28T14:49:58.303382-03:00,2023-11-28T14:49:58.303382-03:00,OPEN,OO_34c0b256-9aa9-11ee-9e54-acde48001122,coid_34c54ee2-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,3.0,2023-11-29T14:49:58.303382-03:00,2023-11-29T14:49:58.303382-03:00,2023-11-29T14:49:58.303382-03:00,2023-11-29T14:49:58.303382-03:00,OPEN,OO_34c0b27e-9aa9-11ee-9e54-acde48001122,coid_34c54f00-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,1.0,2023-11-30T14:49:58.303382-03:00,2023-11-30T14:49:58.303382-03:00,2023-11-30T14:49:58.303382-03:00,2023-11-30T14:49:58.303382-03:00,OPEN,OO_34c0b2a6-9aa9-11ee-9e54-acde48001122,coid_34c54f28-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,2.0,2023-12-01T14:49:58.303382-03:00,2023-12-01T14:49:58.303382-03:00,2023-12-01T14:49:58.303382-03:00,2023-12-01T14:49:58.303382-03:00,OPEN,OO_34c0b2ce-9aa9-11ee-9e54-acde48001122,coid_34c54f50-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,2.0,2023-12-02T14:49:58.303382-03:00,2023-12-02T14:49:58.303382-03:00,2023-12-02T14:49:58.303382-03:00,2023-12-02T14:49:58.303382-03:00,OPEN,OO_34c0b2f6-9aa9-11ee-9e54-acde48001122,coid_34c54f6e-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,3.0,2023-12-03T14:49:58.303382-03:00,2023-12-03T14:49:58.303382-03:00,2023-12-03T14:49:58.303382-03:00,2023-12-03T14:49:58.303382-03:00,OPEN,OO_34c0b31e-9aa9-11ee-9e54-acde48001122,coid_34c54f96-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,4.0,2023-12-04T14:49:58.303382-03:00,2023-12-04T14:49:58.303382-03:00,2023-12-04T14:49:58.303382-03:00,2023-12-04T14:49:58.303382-03:00,OPEN,OO_34c0b33c-9aa9-11ee-9e54-acde48001122,coid_34c54fb4-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,5.0,2023-12-05T14:49:58.303382-03:00,2023-12-05T14:49:58.303382-03:00,2023-12-05T14:49:58.303382-03:00,2023-12-05T14:49:58.303382-03:00,OPEN,OO_34c0b364-9aa9-11ee-9e54-acde48001122,coid_34c54fdc-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,3.0,2023-12-06T14:49:58.303382-03:00,2023-12-06T14:49:58.303382-03:00,2023-12-06T14:49:58.303382-03:00,2023-12-06T14:49:58.303382-03:00,OPEN,OO_34c0b382-9aa9-11ee-9e54-acde48001122,coid_34c54ffa-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,0.0,2023-12-07T14:49:58.303382-03:00,2023-12-07T14:49:58.303382-03:00,2023-12-07T14:49:58.303382-03:00,2023-12-07T14:49:58.303382-03:00,OPEN,OO_34c0b3aa-9aa9-11ee-9e54-acde48001122,coid_34c55022-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,6.0,2023-12-08T14:49:58.303382-03:00,2023-12-08T14:49:58.303382-03:00,2023-12-08T14:49:58.303382-03:00,2023-12-08T14:49:58.303382-03:00,OPEN,OO_34c0b3d2-9aa9-11ee-9e54-acde48001122,coid_34c5504a-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,0.0,2023-12-09T14:49:58.303382-03:00,2023-12-09T14:49:58.303382-03:00,2023-12-09T14:49:58.303382-03:00,2023-12-09T14:49:58.303382-03:00,OPEN,OO_34c0b3f0-9aa9-11ee-9e54-acde48001122,coid_34c55068-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,2.0,2023-12-10T14:49:58.303382-03:00,2023-12-10T14:49:58.303382-03:00,2023-12-10T14:49:58.303382-03:00,2023-12-10T14:49:58.303382-03:00,OPEN,OO_34c0b418-9aa9-11ee-9e54-acde48001122,coid_34c55090-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,1.0,2023-12-11T14:49:58.303382-03:00,2023-12-11T14:49:58.303382-03:00,2023-12-11T14:49:58.303382-03:00,2023-12-11T14:49:58.303382-03:00,OPEN,OO_34c0b436-9aa9-11ee-9e54-acde48001122,coid_34c550b8-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,3.0,2023-12-12T14:49:58.303382-03:00,2023-12-12T14:49:58.303382-03:00,2023-12-12T14:49:58.303382-03:00,2023-12-12T14:49:58.303382-03:00,OPEN,OO_34c0b45e-9aa9-11ee-9e54-acde48001122,coid_34c550d6-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,1.0,2023-12-13T14:49:58.303382-03:00,2023-12-13T14:49:58.303382-03:00,2023-12-13T14:49:58.303382-03:00,2023-12-13T14:49:58.303382-03:00,OPEN,OO_34c0b486-9aa9-11ee-9e54-acde48001122,coid_34c550fe-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,1.0,2023-12-14T14:49:58.303382-03:00,2023-12-14T14:49:58.303382-03:00,2023-12-14T14:49:58.303382-03:00,2023-12-14T14:49:58.303382-03:00,OPEN,OO_34c0b4a4-9aa9-11ee-9e54-acde48001122,coid_34c55126-9aa9-11ee-9e54-acde48001122
pqr678,ACPG,mnop1234,Mark LLC,0.0,2023-12-15T14:49:58.303382-03:00,2023-12-15T14:49:58.303382-03:00,2023-12-15T14:49:58.303382-03:00,2023-12-15T14:49:58.303382-03:00,OPEN,OO_34c0b4cc-9aa9-11ee-9e54-acde48001122,coid_34c55144-9aa9-11ee-9e54-acde48001122
